trip duration,start time,stop time,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,user type,birth year,gender,start date,start time,end date,end time
00:07:30,2021-01-04 14:56:00.0180,2021-01-04 15:03:30.9110,3267,Morris Canal,40.7124188237569,-74.03852552175522,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,46537,Subscriber,1991,male,2021-01-04,14:56:00.018000,2021-01-04,15:03:30.911000
00:03:58,2021-01-04 14:57:00.3530,2021-01-04 15:00:58.7830,3186,Grove St PATH,40.71958611647166,-74.0431174635887,3187,Warren St,40.721123600000006,-74.03805095,42116,Subscriber,1982,male,2021-01-04,14:57:00.353000,2021-01-04,15:00:58.783000
00:15:43,2021-01-04 15:02:19.5590,2021-01-04 15:18:03.0320,3267,Morris Canal,40.7124188237569,-74.03852552175522,3205,JC Medical Center,40.71653978099194,-74.0496379137039,35285,Customer,1998,female,2021-01-04,15:02:19.559000,2021-01-04,15:18:03.032000
00:25:27,2021-01-04 15:02:53.7590,2021-01-04 15:28:21.7430,3267,Morris Canal,40.7124188237569,-74.03852552175522,3483,Montgomery St,40.71942,-74.05099,42456,Customer,1998,male,2021-01-04,15:02:53.759000,2021-01-04,15:28:21.743000
00:19:17,2021-01-04 15:04:27.1670,2021-01-04 15:23:44.6720,3198,Heights Elevator,40.748715945380226,-74.04044330120088,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,44212,Subscriber,1989,female,2021-01-04,15:04:27.167000,2021-01-04,15:23:44.672000
00:10:40,2021-01-04 15:05:32.8990,2021-01-04 15:16:13.7050,3202,Newport PATH,40.7272235,-74.03375890000001,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,46193,Subscriber,1992,male,2021-01-04,15:05:32.899000,2021-01-04,15:16:13.705000
00:07:55,2021-01-04 15:07:33.8340,2021-01-04 15:15:29.5890,3791,Hoboken Ave at Monmouth St,40.73520838045357,-74.04696375131606,3207,Oakland Ave,40.7376037,-74.05247829999999,44721,Subscriber,1982,male,2021-01-04,15:07:33.834000,2021-01-04,15:15:29.589000
00:03:30,2021-01-04 15:10:56.8940,2021-01-04 15:14:27.1270,3186,Grove St PATH,40.71958611647166,-74.0431174635887,3279,Dixon Mills,40.72163014263835,-74.04996782541275,42419,Subscriber,1981,male,2021-01-04,15:10:56.894000,2021-01-04,15:14:27.127000
00:04:57,2021-01-04 15:11:34.0070,2021-01-04 15:16:31.1250,3203,Hamilton Park,40.727595965999996,-74.044247311,3186,Grove St PATH,40.71958611647166,-74.0431174635887,42525,Subscriber,1982,male,2021-01-04,15:11:34.007000,2021-01-04,15:16:31.125000
00:08:40,2021-01-04 15:12:29.9540,2021-01-04 15:21:10.4880,3678,Fairmount Ave,40.72572613742557,-74.07195925712584,3195,Sip Ave,40.73089709786179,-74.06391263008119,44969,Subscriber,1980,male,2021-01-04,15:12:29.954000,2021-01-04,15:21:10.488000
00:07:33,2021-01-04 15:16:30.6670,2021-01-04 15:24:04.5610,3275,Columbus Drive,40.71835519823214,-74.03891444206238,3202,Newport PATH,40.7272235,-74.03375890000001,35056,Subscriber,1956,male,2021-01-04,15:16:30.667000,2021-01-04,15:24:04.561000
00:03:03,2021-01-04 15:17:40.4360,2021-01-04 15:20:43.7590,3639,Harborside,40.71925170000001,-74.034234,3275,Columbus Drive,40.71835519823214,-74.03891444206238,28426,Subscriber,1990,male,2021-01-04,15:17:40.436000,2021-01-04,15:20:43.759000
00:03:06,2021-01-04 15:20:23.3300,2021-01-04 15:23:30.0970,3207,Oakland Ave,40.7376037,-74.05247829999999,3210,Pershing Field,40.742677141,-74.051788633,44721,Subscriber,1982,male,2021-01-04,15:20:23.330000,2021-01-04,15:23:30.097000
00:04:41,2021-01-04 15:21:21.3450,2021-01-04 15:26:03.1430,3195,Sip Ave,40.73089709786179,-74.06391263008119,3225,Baldwin at Montgomery,40.7236589,-74.0641943,42147,Customer,1969,unknown,2021-01-04,15:21:21.345000,2021-01-04,15:26:03.143000
00:06:36,2021-01-04 15:24:00.0870,2021-01-04 15:30:37.0730,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,3275,Columbus Drive,40.71835519823214,-74.03891444206238,42363,Subscriber,1980,male,2021-01-04,15:24:00.087000,2021-01-04,15:30:37.073000
00:03:43,2021-01-04 15:26:41.5490,2021-01-04 15:30:25.2110,3209,Brunswick St,40.7241765,-74.05065640000001,3186,Grove St PATH,40.71958611647166,-74.0431174635887,40709,Subscriber,1980,male,2021-01-04,15:26:41.549000,2021-01-04,15:30:25.211000
00:13:37,2021-01-04 15:33:30.4760,2021-01-04 15:47:07.8280,3184,Paulus Hook,40.7141454,-74.0335519,3270,Jersey & 6th St,40.72528910781132,-74.04557168483734,45231,Subscriber,1973,female,2021-01-04,15:33:30.476000,2021-01-04,15:47:07.828000
00:04:58,2021-01-04 15:33:50.6580,2021-01-04 15:38:49.5420,3279,Dixon Mills,40.72163014263835,-74.04996782541275,3203,Hamilton Park,40.727595965999996,-74.044247311,33008,Subscriber,1982,female,2021-01-04,15:33:50.658000,2021-01-04,15:38:49.542000
00:09:34,2021-01-04 15:34:05.8720,2021-01-04 15:43:40.2100,3195,Sip Ave,40.73089709786179,-74.06391263008119,3678,Fairmount Ave,40.72572613742557,-74.07195925712584,44969,Subscriber,1994,female,2021-01-04,15:34:05.872000,2021-01-04,15:43:40.210000
00:38:10,2021-01-04 15:34:58.1150,2021-01-04 16:13:08.3660,3210,Pershing Field,40.742677141,-74.051788633,3210,Pershing Field,40.742677141,-74.051788633,44721,Customer,1969,unknown,2021-01-04,15:34:58.115000,2021-01-04,16:13:08.366000
00:02:23,2021-01-04 15:35:17.1210,2021-01-04 15:37:40.8450,3211,Newark Ave,40.72152515,-74.046304543,3185,City Hall,40.717732500000004,-74.04384499999999,44664,Subscriber,1986,female,2021-01-04,15:35:17.121000,2021-01-04,15:37:40.845000
00:14:02,2021-01-04 15:36:32.4330,2021-01-04 15:50:34.7000,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3273,Manila & 1st,40.72165072487999,-74.04288411140442,40440,Customer,1969,unknown,2021-01-04,15:36:32.433000,2021-01-04,15:50:34.700000
00:13:41,2021-01-04 15:36:45.2520,2021-01-04 15:50:26.8180,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3273,Manila & 1st,40.72165072487999,-74.04288411140442,42453,Customer,1969,unknown,2021-01-04,15:36:45.252000,2021-01-04,15:50:26.818000
00:04:10,2021-01-04 15:38:49.8260,2021-01-04 15:43:00.8080,3186,Grove St PATH,40.71958611647166,-74.0431174635887,3279,Dixon Mills,40.72163014263835,-74.04996782541275,40709,Subscriber,1986,male,2021-01-04,15:38:49.826000,2021-01-04,15:43:00.808000
00:49:37,2021-01-04 15:44:05.5410,2021-01-04 16:33:42.7560,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,44212,Subscriber,1990,female,2021-01-04,15:44:05.541000,2021-01-04,16:33:42.756000
00:07:35,2021-01-04 15:48:25.1360,2021-01-04 15:56:00.3720,3186,Grove St PATH,40.71958611647166,-74.0431174635887,3192,Liberty Light Rail,40.711242299999995,-74.0557013,42525,Subscriber,1993,male,2021-01-04,15:48:25.136000,2021-01-04,15:56:00.372000
00:09:07,2021-01-04 15:50:08.2070,2021-01-04 15:59:15.8350,3212,Christ Hospital,40.734785818,-74.050443636,3195,Sip Ave,40.73089709786179,-74.06391263008119,47254,Subscriber,1958,male,2021-01-04,15:50:08.207000,2021-01-04,15:59:15.835000
00:21:35,2021-01-04 15:50:42.7780,2021-01-04 16:12:18.5640,3210,Pershing Field,40.742677141,-74.051788633,3280,Astor Place,40.71928220070703,-74.07126188278198,42368,Subscriber,1953,female,2021-01-04,15:50:42.778000,2021-01-04,16:12:18.564000
00:08:49,2021-01-04 15:55:17.3740,2021-01-04 16:04:07.0830,3202,Newport PATH,40.7272235,-74.03375890000001,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,44774,Subscriber,1990,male,2021-01-04,15:55:17.374000,2021-01-04,16:04:07.083000
00:04:32,2021-01-04 16:06:45.7570,2021-01-04 16:11:18.6920,3195,Sip Ave,40.73089709786179,-74.06391263008119,3225,Baldwin at Montgomery,40.7236589,-74.0641943,45340,Customer,1991,male,2021-01-04,16:06:45.757000,2021-01-04,16:11:18.692000
00:34:07,2021-01-04 16:07:32.8320,2021-01-04 16:41:40.3400,3193,Lincoln Park,40.7246050998869,-74.07840594649316,3193,Lincoln Park,40.7246050998869,-74.07840594649316,44422,Subscriber,1990,unknown,2021-01-04,16:07:32.832000,2021-01-04,16:41:40.340000
00:10:12,2021-01-04 16:09:49.2690,2021-01-04 16:20:01.2690,3184,Paulus Hook,40.7141454,-74.0335519,3203,Hamilton Park,40.727595965999996,-74.044247311,42779,Subscriber,1969,male,2021-01-04,16:09:49.269000,2021-01-04,16:20:01.269000
00:22:04,2021-01-04 16:14:38.8810,2021-01-04 16:36:43.3590,3198,Heights Elevator,40.748715945380226,-74.04044330120088,3194,McGinley Square,40.7253399253558,-74.06762212514876,43928,Customer,1979,female,2021-01-04,16:14:38.881000,2021-01-04,16:36:43.359000
00:14:11,2021-01-04 16:15:09.2730,2021-01-04 16:29:20.5640,3483,Montgomery St,40.71942,-74.05099,3220,5 Corners Library,40.73496102000952,-74.05950307846071,45261,Subscriber,1958,male,2021-01-04,16:15:09.273000,2021-01-04,16:29:20.564000
00:06:04,2021-01-04 16:15:46.3660,2021-01-04 16:21:50.8570,3203,Hamilton Park,40.727595965999996,-74.044247311,3186,Grove St PATH,40.71958611647166,-74.0431174635887,46541,Subscriber,1980,male,2021-01-04,16:15:46.366000,2021-01-04,16:21:50.857000
00:03:12,2021-01-04 16:16:16.0630,2021-01-04 16:19:28.1990,3272,Jersey & 3rd,40.723331586464354,-74.04595255851744,3278,Monmouth and 6th,40.72568548362901,-74.0487903356552,32370,Subscriber,1970,male,2021-01-04,16:16:16.063000,2021-01-04,16:19:28.199000
00:09:10,2021-01-04 16:19:18.7000,2021-01-04 16:28:29.5670,3192,Liberty Light Rail,40.711242299999995,-74.0557013,3185,City Hall,40.717732500000004,-74.04384499999999,42591,Customer,1969,unknown,2021-01-04,16:19:18.700000,2021-01-04,16:28:29.567000
00:04:49,2021-01-04 16:20:17.9710,2021-01-04 16:25:07.4940,3186,Grove St PATH,40.71958611647166,-74.0431174635887,3278,Monmouth and 6th,40.72568548362901,-74.0487903356552,28025,Subscriber,1987,female,2021-01-04,16:20:17.971000,2021-01-04,16:25:07.494000
00:05:19,2021-01-04 16:20:28.8850,2021-01-04 16:25:48.2220,3186,Grove St PATH,40.71958611647166,-74.0431174635887,3278,Monmouth and 6th,40.72568548362901,-74.0487903356552,48929,Subscriber,1988,female,2021-01-04,16:20:28.885000,2021-01-04,16:25:48.222000
00:08:48,2021-01-04 16:23:52.9570,2021-01-04 16:32:40.9590,3202,Newport PATH,40.7272235,-74.03375890000001,3681,Grand St,40.71517767732029,-74.03768330812454,35056,Subscriber,1956,male,2021-01-04,16:23:52.957000,2021-01-04,16:32:40.959000
00:08:57,2021-01-04 16:24:05.8880,2021-01-04 16:33:03.2990,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,3202,Newport PATH,40.7272235,-74.03375890000001,44687,Subscriber,1988,male,2021-01-04,16:24:05.888000,2021-01-04,16:33:03.299000
00:42:20,2021-01-04 16:27:02.9820,2021-01-04 17:09:23.9180,3187,Warren St,40.721123600000006,-74.03805095,3187,Warren St,40.721123600000006,-74.03805095,42116,Subscriber,1988,male,2021-01-04,16:27:02.982000,2021-01-04,17:09:23.918000
00:03:14,2021-01-04 16:29:24.0650,2021-01-04 16:32:38.7910,3187,Warren St,40.721123600000006,-74.03805095,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,40464,Subscriber,1990,male,2021-01-04,16:29:24.065000,2021-01-04,16:32:38.791000
00:10:25,2021-01-04 16:30:12.2420,2021-01-04 16:40:37.5100,3212,Christ Hospital,40.734785818,-74.050443636,3195,Sip Ave,40.73089709786179,-74.06391263008119,45647,Customer,1969,unknown,2021-01-04,16:30:12.242000,2021-01-04,16:40:37.510000
00:22:21,2021-01-04 16:30:23.9990,2021-01-04 16:52:45.1230,3272,Jersey & 3rd,40.723331586464354,-74.04595255851744,3209,Brunswick St,40.7241765,-74.05065640000001,44415,Subscriber,1991,male,2021-01-04,16:30:23.999000,2021-01-04,16:52:45.123000
00:02:20,2021-01-04 16:33:29.9090,2021-01-04 16:35:50.9040,3202,Newport PATH,40.7272235,-74.03375890000001,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,44687,Subscriber,1996,male,2021-01-04,16:33:29.909000,2021-01-04,16:35:50.904000
00:17:11,2021-01-04 16:35:21.8910,2021-01-04 16:52:33.0410,3194,McGinley Square,40.7253399253558,-74.06762212514876,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,42455,Subscriber,1984,male,2021-01-04,16:35:21.891000,2021-01-04,16:52:33.041000
00:08:47,2021-01-04 16:35:42.8460,2021-01-04 16:44:30.6950,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,3483,Montgomery St,40.71942,-74.05099,42174,Subscriber,1987,male,2021-01-04,16:35:42.846000,2021-01-04,16:44:30.695000
00:01:42,2021-01-04 16:37:13.4040,2021-01-04 16:38:55.8760,3638,Washington St,40.7242941,-74.0354826,3202,Newport PATH,40.7272235,-74.03375890000001,44737,Subscriber,1974,female,2021-01-04,16:37:13.404000,2021-01-04,16:38:55.876000
00:16:19,2021-01-04 16:38:52.6470,2021-01-04 16:55:12.2240,3187,Warren St,40.721123600000006,-74.03805095,3483,Montgomery St,40.71942,-74.05099,32526,Subscriber,1970,female,2021-01-04,16:38:52.647000,2021-01-04,16:55:12.224000
00:03:53,2021-01-04 16:39:06.4240,2021-01-04 16:43:00.0920,3184,Paulus Hook,40.7141454,-74.0335519,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,48915,Subscriber,1958,male,2021-01-04,16:39:06.424000,2021-01-04,16:43:00.092000
00:27:44,2021-01-04 16:47:46.1150,2021-01-04 17:15:30.6210,3678,Fairmount Ave,40.72572613742557,-74.07195925712584,3191,Union St,40.71821129999999,-74.08363940000001,38449,Customer,1996,male,2021-01-04,16:47:46.115000,2021-01-04,17:15:30.621000
00:06:11,2021-01-04 16:48:35.6190,2021-01-04 16:54:47.4850,3195,Sip Ave,40.73089709786179,-74.06391263008119,3194,McGinley Square,40.7253399253558,-74.06762212514876,47254,Customer,1969,unknown,2021-01-04,16:48:35.619000,2021-01-04,16:54:47.485000
00:14:26,2021-01-04 16:52:23.5970,2021-01-04 17:06:49.7830,3267,Morris Canal,40.7124188237569,-74.03852552175522,3267,Morris Canal,40.7124188237569,-74.03852552175522,33911,Subscriber,1997,female,2021-01-04,16:52:23.597000,2021-01-04,17:06:49.783000
00:03:48,2021-01-04 16:52:23.6610,2021-01-04 16:56:11.8040,3187,Warren St,40.721123600000006,-74.03805095,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,34048,Subscriber,1990,male,2021-01-04,16:52:23.661000,2021-01-04,16:56:11.804000
00:13:14,2021-01-04 16:53:19.7190,2021-01-04 17:06:34.2970,3267,Morris Canal,40.7124188237569,-74.03852552175522,3267,Morris Canal,40.7124188237569,-74.03852552175522,29376,Customer,1969,unknown,2021-01-04,16:53:19.719000,2021-01-04,17:06:34.297000
00:04:21,2021-01-04 16:53:32.4560,2021-01-04 16:57:53.5910,3194,McGinley Square,40.7253399253558,-74.06762212514876,3195,Sip Ave,40.73089709786179,-74.06391263008119,40885,Subscriber,1995,male,2021-01-04,16:53:32.456000,2021-01-04,16:57:53.591000
00:12:13,2021-01-04 16:53:48.0210,2021-01-04 17:06:01.5640,3483,Montgomery St,40.71942,-74.05099,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,25968,Subscriber,1987,male,2021-01-04,16:53:48.021000,2021-01-04,17:06:01.564000
00:16:13,2021-01-04 16:57:37.3390,2021-01-04 17:13:51.1380,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,3186,Grove St PATH,40.71958611647166,-74.0431174635887,44212,Customer,1994,male,2021-01-04,16:57:37.339000,2021-01-04,17:13:51.138000
00:09:36,2021-01-04 17:02:12.3650,2021-01-04 17:11:48.5160,3186,Grove St PATH,40.71958611647166,-74.0431174635887,3192,Liberty Light Rail,40.711242299999995,-74.0557013,45352,Subscriber,1967,male,2021-01-04,17:02:12.365000,2021-01-04,17:11:48.516000
00:10:46,2021-01-04 17:02:31.5030,2021-01-04 17:13:17.7040,3202,Newport PATH,40.7272235,-74.03375890000001,3203,Hamilton Park,40.727595965999996,-74.044247311,46340,Customer,1989,female,2021-01-04,17:02:31.503000,2021-01-04,17:13:17.704000
00:08:07,2021-01-04 17:04:22.8460,2021-01-04 17:12:30.2270,3679,Bergen Ave,40.72210378668603,-74.07145500183104,3195,Sip Ave,40.73089709786179,-74.06391263008119,42206,Subscriber,1962,male,2021-01-04,17:04:22.846000,2021-01-04,17:12:30.227000
00:08:13,2021-01-04 17:05:25.9530,2021-01-04 17:13:39.8910,3220,5 Corners Library,40.73496102000952,-74.05950307846071,3483,Montgomery St,40.71942,-74.05099,45261,Subscriber,1958,male,2021-01-04,17:05:25.953000,2021-01-04,17:13:39.891000
00:10:23,2021-01-04 17:05:53.9240,2021-01-04 17:16:17.1720,3186,Grove St PATH,40.71958611647166,-74.0431174635887,3192,Liberty Light Rail,40.711242299999995,-74.0557013,42436,Customer,1994,male,2021-01-04,17:05:53.924000,2021-01-04,17:16:17.172000
00:04:16,2021-01-04 17:06:11.2100,2021-01-04 17:10:27.3160,3186,Grove St PATH,40.71958611647166,-74.0431174635887,3203,Hamilton Park,40.727595965999996,-74.044247311,27457,Subscriber,1982,male,2021-01-04,17:06:11.210000,2021-01-04,17:10:27.316000
00:01:48,2021-01-04 17:07:18.4270,2021-01-04 17:09:06.4920,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3184,Paulus Hook,40.7141454,-74.0335519,40464,Subscriber,1981,male,2021-01-04,17:07:18.427000,2021-01-04,17:09:06.492000
00:15:07,2021-01-04 17:07:25.7670,2021-01-04 17:22:32.9350,3639,Harborside,40.71925170000001,-74.034234,3211,Newark Ave,40.72152515,-74.046304543,39147,Subscriber,1983,male,2021-01-04,17:07:25.767000,2021-01-04,17:22:32.935000
00:16:51,2021-01-04 17:07:56.9330,2021-01-04 17:24:48.6140,3202,Newport PATH,40.7272235,-74.03375890000001,3198,Heights Elevator,40.748715945380226,-74.04044330120088,42358,Subscriber,1987,male,2021-01-04,17:07:56.933000,2021-01-04,17:24:48.614000
00:03:50,2021-01-04 17:08:34.3080,2021-01-04 17:12:24.9990,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3187,Warren St,40.721123600000006,-74.03805095,47225,Subscriber,1990,male,2021-01-04,17:08:34.308000,2021-01-04,17:12:24.999000
00:28:23,2021-01-04 17:14:12.5210,2021-01-04 17:42:35.7130,3275,Columbus Drive,40.71835519823214,-74.03891444206238,3275,Columbus Drive,40.71835519823214,-74.03891444206238,42157,Subscriber,1979,female,2021-01-04,17:14:12.521000,2021-01-04,17:42:35.713000
01:30:20,2021-01-04 17:14:35.1180,2021-01-04 18:44:55.3250,3192,Liberty Light Rail,40.711242299999995,-74.0557013,3205,JC Medical Center,40.71653978099194,-74.0496379137039,45352,Subscriber,1967,male,2021-01-04,17:14:35.118000,2021-01-04,18:44:55.325000
00:03:55,2021-01-04 17:15:52.5220,2021-01-04 17:19:48.4220,3638,Washington St,40.7242941,-74.0354826,3203,Hamilton Park,40.727595965999996,-74.044247311,39442,Subscriber,1998,male,2021-01-04,17:15:52.522000,2021-01-04,17:19:48.422000
00:10:40,2021-01-04 17:18:02.9450,2021-01-04 17:28:43.6260,3195,Sip Ave,40.73089709786179,-74.06391263008119,3678,Fairmount Ave,40.72572613742557,-74.07195925712584,42206,Subscriber,1989,female,2021-01-04,17:18:02.945000,2021-01-04,17:28:43.626000
00:14:43,2021-01-04 17:22:39.3960,2021-01-04 17:37:23.1780,3638,Washington St,40.7242941,-74.0354826,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,45873,Customer,1983,male,2021-01-04,17:22:39.396000,2021-01-04,17:37:23.178000
00:14:36,2021-01-04 17:24:10.1840,2021-01-04 17:38:46.7280,3483,Montgomery St,40.71942,-74.05099,3187,Warren St,40.721123600000006,-74.03805095,42174,Subscriber,1970,female,2021-01-04,17:24:10.184000,2021-01-04,17:38:46.728000
00:02:53,2021-01-04 17:25:24.7760,2021-01-04 17:28:18.5270,3279,Dixon Mills,40.72163014263835,-74.04996782541275,3186,Grove St PATH,40.71958611647166,-74.0431174635887,40709,Subscriber,1978,male,2021-01-04,17:25:24.776000,2021-01-04,17:28:18.527000
00:09:37,2021-01-04 17:27:13.8530,2021-01-04 17:36:51.7930,3267,Morris Canal,40.7124188237569,-74.03852552175522,3205,JC Medical Center,40.71653978099194,-74.0496379137039,29376,Subscriber,1982,male,2021-01-04,17:27:13.853000,2021-01-04,17:36:51.793000
00:04:41,2021-01-04 17:30:43.3550,2021-01-04 17:35:24.4680,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,3267,Morris Canal,40.7124188237569,-74.03852552175522,48915,Subscriber,1958,male,2021-01-04,17:30:43.355000,2021-01-04,17:35:24.468000
00:13:58,2021-01-04 17:33:05.8710,2021-01-04 17:47:04.6370,3678,Fairmount Ave,40.72572613742557,-74.07195925712584,3203,Hamilton Park,40.727595965999996,-74.044247311,42206,Subscriber,1959,male,2021-01-04,17:33:05.871000,2021-01-04,17:47:04.637000
00:04:54,2021-01-04 17:36:17.6210,2021-01-04 17:41:12.4390,3186,Grove St PATH,40.71958611647166,-74.0431174635887,3278,Monmouth and 6th,40.72568548362901,-74.0487903356552,42153,Subscriber,1956,male,2021-01-04,17:36:17.621000,2021-01-04,17:41:12.439000
00:40:17,2021-01-04 17:36:45.4630,2021-01-04 18:17:02.6090,3205,JC Medical Center,40.71653978099194,-74.0496379137039,3205,JC Medical Center,40.71653978099194,-74.0496379137039,42526,Subscriber,1983,male,2021-01-04,17:36:45.463000,2021-01-04,18:17:02.609000
00:38:50,2021-01-04 17:37:38.5370,2021-01-04 18:16:29.1520,3205,JC Medical Center,40.71653978099194,-74.0496379137039,3205,JC Medical Center,40.71653978099194,-74.0496379137039,43361,Subscriber,1982,male,2021-01-04,17:37:38.537000,2021-01-04,18:16:29.152000
00:10:33,2021-01-04 17:38:28.6050,2021-01-04 17:49:02.3260,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3209,Brunswick St,40.7241765,-74.05065640000001,42527,Subscriber,1969,unknown,2021-01-04,17:38:28.605000,2021-01-04,17:49:02.326000
00:10:39,2021-01-04 17:39:28.3000,2021-01-04 17:50:07.9220,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,3203,Hamilton Park,40.727595965999996,-74.044247311,46193,Customer,1969,unknown,2021-01-04,17:39:28.300000,2021-01-04,17:50:07.922000
00:05:50,2021-01-04 17:42:51.0210,2021-01-04 17:48:41.2110,3267,Morris Canal,40.7124188237569,-74.03852552175522,3186,Grove St PATH,40.71958611647166,-74.0431174635887,48915,Subscriber,1989,male,2021-01-04,17:42:51.021000,2021-01-04,17:48:41.211000
00:07:15,2021-01-04 17:43:13.7150,2021-01-04 17:50:28.9180,3186,Grove St PATH,40.71958611647166,-74.0431174635887,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,40709,Subscriber,1986,male,2021-01-04,17:43:13.715000,2021-01-04,17:50:28.918000
00:09:20,2021-01-04 17:43:35.2270,2021-01-04 17:52:55.6670,3186,Grove St PATH,40.71958611647166,-74.0431174635887,3277,Communipaw & Berry Lane,40.71435836870427,-74.06661093235016,42314,Subscriber,1984,male,2021-01-04,17:43:35.227000,2021-01-04,17:52:55.667000
00:05:44,2021-01-04 17:44:22.3860,2021-01-04 17:50:06.5910,3220,5 Corners Library,40.73496102000952,-74.05950307846071,3209,Brunswick St,40.7241765,-74.05065640000001,43693,Subscriber,1987,male,2021-01-04,17:44:22.386000,2021-01-04,17:50:06.591000
00:05:27,2021-01-04 17:45:06.7650,2021-01-04 17:50:33.8050,3275,Columbus Drive,40.71835519823214,-74.03891444206238,3275,Columbus Drive,40.71835519823214,-74.03891444206238,42157,Subscriber,1993,male,2021-01-04,17:45:06.765000,2021-01-04,17:50:33.805000
00:22:26,2021-01-04 17:47:34.2600,2021-01-04 18:10:01.2530,3203,Hamilton Park,40.727595965999996,-74.044247311,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,42206,Subscriber,1959,male,2021-01-04,17:47:34.260000,2021-01-04,18:10:01.253000
00:11:58,2021-01-04 17:49:03.2040,2021-01-04 18:01:01.5780,3186,Grove St PATH,40.71958611647166,-74.0431174635887,3192,Liberty Light Rail,40.711242299999995,-74.0557013,42435,Customer,1969,unknown,2021-01-04,17:49:03.204000,2021-01-04,18:01:01.578000
00:08:48,2021-01-04 17:53:00.8580,2021-01-04 18:01:49.5670,3185,City Hall,40.717732500000004,-74.04384499999999,3269,Brunswick & 6th,40.726011729646245,-74.0503889322281,44664,Subscriber,1986,female,2021-01-04,17:53:00.858000,2021-01-04,18:01:49.567000
00:02:47,2021-01-04 17:53:03.9920,2021-01-04 17:55:51.3940,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3639,Harborside,40.71925170000001,-74.034234,44740,Subscriber,1995,female,2021-01-04,17:53:03.992000,2021-01-04,17:55:51.394000
00:02:32,2021-01-04 17:53:29.4290,2021-01-04 17:56:01.6160,3186,Grove St PATH,40.71958611647166,-74.0431174635887,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,44185,Subscriber,1989,male,2021-01-04,17:53:29.429000,2021-01-04,17:56:01.616000
00:04:35,2021-01-04 17:53:29.5970,2021-01-04 17:58:05.4290,3186,Grove St PATH,40.71958611647166,-74.0431174635887,3209,Brunswick St,40.7241765,-74.05065640000001,48915,Subscriber,1980,male,2021-01-04,17:53:29.597000,2021-01-04,17:58:05.429000
00:04:31,2021-01-04 17:53:57.4730,2021-01-04 17:58:28.9640,3186,Grove St PATH,40.71958611647166,-74.0431174635887,3269,Brunswick & 6th,40.726011729646245,-74.0503889322281,45822,Subscriber,1986,male,2021-01-04,17:53:57.473000,2021-01-04,17:58:28.964000
00:05:27,2021-01-04 17:54:52.9450,2021-01-04 18:00:20.7750,3186,Grove St PATH,40.71958611647166,-74.0431174635887,3269,Brunswick & 6th,40.726011729646245,-74.0503889322281,32472,Subscriber,1992,female,2021-01-04,17:54:52.945000,2021-01-04,18:00:20.775000
00:27:31,2021-01-04 17:57:52.6330,2021-01-04 18:25:23.9000,3267,Morris Canal,40.7124188237569,-74.03852552175522,3186,Grove St PATH,40.71958611647166,-74.0431174635887,33911,Subscriber,1978,male,2021-01-04,17:57:52.633000,2021-01-04,18:25:23.900000
00:06:11,2021-01-04 17:58:16.8650,2021-01-04 18:04:28.2830,3275,Columbus Drive,40.71835519823214,-74.03891444206238,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,32688,Subscriber,1980,male,2021-01-04,17:58:16.865000,2021-01-04,18:04:28.283000
00:42:38,2021-01-04 18:00:08.7000,2021-01-04 18:42:46.8090,3186,Grove St PATH,40.71958611647166,-74.0431174635887,3186,Grove St PATH,40.71958611647166,-74.0431174635887,44212,Subscriber,1993,male,2021-01-04,18:00:08.700000,2021-01-04,18:42:46.809000
00:07:20,2021-01-04 18:00:31.0170,2021-01-04 18:07:52.0110,3483,Montgomery St,40.71942,-74.05099,3268,Lafayette Park,40.71346382669195,-74.06285852193831,27705,Subscriber,1987,male,2021-01-04,18:00:31.017000,2021-01-04,18:07:52.011000
